file,line,type,commit,author,date,time,timezone,datetime,depth,length
contact\index.html,43,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,33
contact\index.html,44,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,77
contact\index.html,45,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,0
contact\index.html,46,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,26
contact\index.html,47,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,0
contact\index.html,48,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,10
contact\index.html,49,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,50,html,b962be00,abhi-sathvika,2025-04-14,16:28:10,-07:00,2025-04-14T16:28:10-07:00,0,82
contact\index.html,51,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,6
contact\index.html,52,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,10
contact\index.html,53,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,32
contact\index.html,54,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,7
contact\index.html,55,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,56,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,6
contact\index.html,57,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,7
contact\index.html,58,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,33
contact\index.html,59,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,7
contact\index.html,60,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,61,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,6
contact\index.html,62,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,7
contact\index.html,63,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,77
contact\index.html,64,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,7
contact\index.html,65,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,66,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,26
contact\index.html,67,html,b962be00,abhi-sathvika,2025-04-14,16:28:10,-07:00,2025-04-14T16:28:10-07:00,0,10
contact\index.html,68,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,69,html,271e408f,abhi-sathvika,2025-04-08,10:07:12,-07:00,2025-04-08T10:07:12-07:00,0,0
contact\index.html,70,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,0
contact\index.html,71,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,6
contact\index.html,72,html,7bb971a5,abhi-sathvika,2025-04-02,19:39:46,-07:00,2025-04-02T19:39:46-07:00,0,6
